plaintext	voltage
0716b4fc6bb78f9093b1c582c99072568be517554f91194448b73217bd0bb120	2.514
89f41487d9e1308241ac13378bdf65d4d8d5d1211a21a4b5b9995573d8883623	2.5125
0c93bfe191786b141318f93797b3801196a96b508e47b8307b29d6e4e3367e1a	2.5122
16020132902dac43fbfad18438161b5c9b1bb5b50c53f888693873e3e89b4b2c	2.5122
78dd6cd39f2552fe2c88cbc95b75eeed1394f23d86a78d42fb220aa8dd3776d6	2.5129
3b6fa034c61680d453021018b7f4ea47ed3637112b412f87b6540c7eb4214ac4	2.5138
81ec0838e2d828f004eb2e246e0837b15cd22623f50ee09d0c80f14ec99129a8	2.5123
plaintext	voltage
93b91229a12aa9a2016834d6348084e69bd129eb2e1dcc102a149063c4f4f20c	2.5122
46cde84f0e4b13782024b22ee382dddd73e8a6c30eddb5d6d4f08a4acf80ebd4	2.5131
c5bc0bd825112ca9e2d83acf6148d5ea8a2c90cea57f7198a09b35a9cf45928a	2.5132
f44768a319e561fa4ff8a99a22bcf99de531afd987229122059c06864473411e	2.5124
477f9ced1247d0cd5a2923390a3b30bda4b7410d22694976f1d64926fd080b38	2.5134
df7a05b622bb1bd9ba91f1a687d99cf576a982278cb0e3d3c8f9c8907736d5d4	2.5138
487ac50dc7ab6e814c910cc6ad34c41d71a6b8cedf556632ca40545d1d605d42	2.5134
250a14ba8ce0883a6fd67012bb6c8d76e07899e8aae199d5f3f3124c3ae6b74d	2.5136
0bb7ce06c80811efbae56ac648e934323772ead6f48f80798cc7fc8bfd513531	2.5131
12f524709e485006306a2ed5404a7ba14f669eeadf517bbe5ae5d964f69828ce	2.5125
f3a77f575420c7576133665f81694c00886bee85afe35ea0926f997899d0d12a	2.5135
0b735ec395fdadfd9094b92a16eaa61dbfe543212beb284e2b9b48d8522674ed	2.5122
fcb7849c25739a1d9c070583b1d47ae1b8c0e983b44e3740b2cebeade0379d3d	2.512
1c540d49fc991a2aa8e8ddedc2bd22f650ba9024c082eae66e1bab7cb5aa1b50	2.512
47a044d222052e504de1ea48eef3292ef2fe9f613a6c06570c774f19a25f4f26	2.5134
a6c6907ea34f8a868380f95c5d332f61e4f6ddfe3bdb6e832d48f9f9599f24f7	2.5142
07a09802fcf737ecd98cbff01016604c446ea5a1d7f745e9699b8755c594251e	2.5128
9dc95a0df5dd56aaadf05e2fcb9f341145fb84bf6cea3e1cf4b176eba3a17a74	2.513
346a6942feefe346c4a049076127480515108925e793022d0006e43fa0251375	2.5119
fa6f83d8f5214bcdd2ff4167cbb5e5f64e12e653961d429cea9ecc1bdcca78d9	2.5118
eb8027e9baabaa80a90cc825514309a661f62f017faedd5a602fd3b0d375a78a	2.5123
e9d6a1e2776b0244f62da363cdba71d43b808a8f1a224d5a8af7c606290b6b76	2.5133
6eade007fd1ea24cc9a368119b24e5bf0996204a5bb9af87ba9e38c4f96efea2	2.5129
639b7ee980882c556ecee3642ea521beb99a47c5cd15809afcf9b6f621628f9a	2.5122
4087b3ab7e6ce560dbea478379d2fc40ad2cd4855bc86976b2d3d228c459c540	2.5133
09bef70ca3ccbd9d03e7f45dcf1d24b58f1b5980a3b58cc76c1412ed8e39474d	2.513
fad963ab6aa79228311b4c4bb01c39e8bcf6c141184cb31d7f60e228693a43f7	2.5132
342c8dcbd2389880cdbfcc7b6471e1c5abb22de25555a077c39ce23cf99ed260	2.5122
1352453fe419291ab87408e665de933a36dcc17a232c7a6ad47abfb34fc72342	2.513
29931f28b4f312c6111abab6faaa3ddc2f278d19e1fe8561d5f8544378fd372d	2.5133
630fc3388b7026c0a965a3f8ef48c1cccc93101a2cf206789553a3133ccf538d	2.5114
fa5cd3b794ed8765d2ce8578bae91702bdd1fffad08ea3c0aaae0588cc5b99bf	2.511
5f99c3f8f21541aa197a55741bd2cbde1d0496a1e7201c5361db593ec5f8fd30	2.513
4061c80ea5027f761fc1aab54b219f4335c942b29b984fc817398efd8192a3fd	2.5131
ea71bc6369a060d4962560932efb544762e770cfe6e34c3d6f7d6cf5860092c6	2.5127
e9fd9c8040edd41e0e2afe285888d3fe3f1b23a859688ae196ec4fcc48d60f44	2.5123
5f5fc6f06351ffd8c1998c4470706311b8e7d03dccabf2b3173f63e151feba9d	2.5116
7b5904cfe791b803f8731fd139385a6f31e6c90013540595fa0f4f30f18368cc	2.5122
9aa1a38162f6435e17b297ccf7b8752fd945fa380da9b86cbee05974b34abb9e	2.5113
0715bca679eb3484e34264eccdb2a79a222ec3c58ab0cb7813a6a367b4c7a707	2.5131
74a5b33723d7dc2bd10fb2a86bbbdb0947ec16c877086f82505025a906e956d3	2.5137
6bf4e4f9977099d1785f4792f20b9de142313ee00bb4af92ca1f6617bf48aee7	2.5134
933ca8b9cb703ff9aaecf7abe47a85fadda64f18837959284139541e99dd5c95	2.513
2ee09debcf79552c478621cee5e07c42b1da8641c6acb79710825c539618a830	2.512
e67cfea68c1d81317c2a5b34167e6115b72e4895fd6cc4dd2c61f0e5478653ec	2.5127
1b34fdcb4e10d1402e9360f8fd92e1fd808828f497772281f73903665b81125a	2.5132
14c3e9f80d0fa1545f3df75a833893893898463999a711830089060689996cfc	2.512
19bd89f217c3a7781686f419932b131825d577c8646e96b21ff5eea0b6133754	2.5134
4b820148aca6dfcc741bd8b840ffb4750f39ee99c2e563097bf619b2120255a3	2.5129
c52ea3ab1a74c954dbee6d55e80c29e20c919a2135487111837416a730c4efcd	2.5121
plaintext	voltage
d6a6b29773dc3bd88bdfc9d29ba7e0563c9feb9dcf1a177d69ef32413dbcdde7	2.512
8b091312e0a812cbaed1d143e148af905869ca9634dfca9e802f5eb921fab337	2.5128
1fe7249ab9900267e92411e57865aa7083271781efaa4ec80297a5a878bbc61b	2.5124
6505a851b5acac422b61a2e368ca1bf55fb3011d42092e9e38a8d354ae07832a	2.5136
96fa723c78e4e7af6094265aa0bd5997c3ce8e5eee5a3d6f545f3646702f203a	2.5117
5a4ccbf695061d8f5899a1b7db1b390958d1c770f6904ecdb4b4ecb97ec3fb1c	2.513
4a7d1a2c5cfcb85218af7e770f309eb74de84c39f63f28298db03c4d9cf32350	2.5131
86b6a43b19a721f425ef699ffc8f3eab76d1da6ab4e7cdbda79a85cb48086c92	2.5118
4696fa9b3f0801f05f4215fc9978c8997a98ab4b74ec2e7c5e49d0aff9c7fe6c	2.5122
0d6464ac21858dafe1050de61d48595f74437b59ed7cc5ba829c2db34d635d3f	2.5126
ad6bd836a7dacd86e2b6edeeaa26016be4958deda858ee27f1cbccaa446f939b	2.5131
36e62034cc080cf2a807037399db475c9c0c4e18564e894aff6367fda4e7f9a6	2.5121
af02e49138a83eebf9b2ba2e87527f3d9b86ecfb40cca359b78bc3db38e3c370	2.5129
28230ec118f18d44676f116bca2cd50483f00f2cfaeb6ab04d781bdccc59de05	2.5136
664c2a9562c7c26ab4591f633121507d3e92af3ea6898832174b573052f78888	2.5129
3869fa654489ef0c66162b4cb9d585a03b42c783d181322f5f7e7aae126a5bdf	2.5122
95d36dc391f7c6d05bcacc86a9d9cb4cb5ff34fa7b2d212f6b9088d7c4a4d7d6	2.5119
18cbaa036d526d7e452c7d63bdc58cf8e87f5b4e5f20790ecbaa4b4172c29751	2.5126
f120f942de94ceb1badaff6fe14678627bdaef19c85d8c88689af19657d20f0b	2.5122
8f97bbdcca596c03cb114b4b75aeae8226c88f04c4d59f0730d45e3fcab4e33d	2.5121
bdc2904256f491db5919e78dd24dd389bb321072ed6d9a13e4384a754c05425d	2.5138
3b3472c06fc13808c480836190b71fbf22d7031d83961c0d205b43159a599658	2.5127
3ea99bd1dc404f72fee9f2662ba90105c1de1de0597c81af283bcd256814769e	2.5131
c174416b8b9bada5bb5f184265a0b5fd8f6d8edcb7aab290c2722ea37cede2db	2.5123
980b04d8f97bfcc6f51d807f67f22a30dacf5d2d0dff19147b619ec88d6025a2	2.5133
077a90c46e8fb1d38abf5c95605b6d45a1e59070ffa3d4033e479fcc279bc532	2.5122
96c38d75c0c0aed9f84adbd89a0269216eac659990f447b2edaaf042725ff1dc	2.5116
dc4ef9034de0b6839e7923b0511b84d1b48aec709c0aaf3813b8cd4925541e1b	2.5137
09d335d0c61af0c6791cf9494bd6c84aca8157c725591fe722a353068dea299b	2.5129
2cc18ba076e4d9444146b09732567c532774e9fb12891713bdec338e52b356b1	2.5135
2ae0b2b7e53dd7ac8e7befc5f9948353a7b584639463f5a7fe967b7818287dfc	2.5132
b019b9d90a52de6ccac85ed49dcc9839c78b1dab7c0e707ff7fcf41550ee6a6c	2.5132
147fbc10c79b79e7644f437d41b95d158901dfe333a00d3fab4aa9af2481f3f2	2.5131
863eb312c904190511ba6f95c1734f37839d0b9f65a24c0393dabf2d0421e9f0	2.5147
4a5b6f9744d918c2e9584a52bb61ab981bbb5e74b2dff674af34fc30ed073ebf	2.5123
4866e23031be56d512caf4a362388642b5a93aea5f3c7e510ac5931af891594d	2.5124
577e2883dd15b0c3b951be4fcd9b8da02ed8af82b368fc3dcd0511bc8cbb9a7a	2.5127
098abd8a7df8d26a6351359e1a051661f79725a6912fcc06d388f7814cbc0f3d	2.5132
7fa696d3fb423475323f6e2d9fe9f6b1554d627bfe3089f02a27c2d296b7a393	2.5123
1fdebc8c1d5440ee912844286ecc9b6bb675c311e816b9a38b82edf853b2fb07	2.5127
a16ac0d0e8e2681be88860544522076f59901bef824e770e8e4bb60d9a263876	2.5127
edf36ca87b875dd70ee8abc3493d351343c77a2c148ead7ba97850a4cdeb7b5e	2.5125
44a0b34ffe76fb61da3f017d7e5d3041fb42700c45879fe4d08e4ff424730352	2.5128
18bae5e82b885ebd23d14a37947b1f76ea1d9a146a9b54b1f4f846a1954e4764	2.5122
caafcc53ccaa725a6f87c71148df3a8be243372c7dd604f5326fc36ee635af7f	2.5132
6a9d5da3fea2b4aff75dc48382934f9fc77158a517132d9a66b9e72918dd596c	2.5132
5c1cb342f270154a878c4c0269663edadfdc267f0cafa520d4971cbc4c06a933	2.5133
0965890b25fe197abe7f8cefb30df232a1311ed6c59f502fe63260074bc04e55	2.5128
e9b529d346f9893554c6e0b958db7168673eeca99c77d70d781ce13bfa877181	2.5131
3cc88ca7ffaab7495962511d0a0e1f676cf8af7a5886d3d878d735b1de90992b	2.5136
plaintext	voltage
277c3d8aff7475f11f3205b49779f1bddbdcf8a97299298179db67afad00ccd6	2.5122
e730191fc953f279d0aa5cc70f279467f2dd5a3b0be1ffbada6c15c75696208e	2.5127
149102c49b54d4cf0faacc5809a7b8e6812b8316ff64cee9c9a49c86b77b1f43	2.5117
c1b186adb153e03bfea4bfa16ee702df62d71bc5cfe2cdfe644ca79cb229c852	2.5109
35e708544e2473b593252bae4dc6d26d13bf76ee5f91bd820cac3f9e713a717f	2.5141
ea88107fa9cdec8765f5b07587d29b08a57c6f389faab1ebb0780b144b54fe17	2.5124
6589c07e3eb7eb32c8692c41b61161592faa50d1dd74651e8ee4cbab6be26cf5	2.5131
238fce9089c6a60229f81235709e996b03b8c5c7d5695d3c4c62814ab1bd96d5	2.5137
cabfc2cbc46bea08cf6e35458fb163fe2ef9bcbbee51a6b117221618fdc957ff	2.5129
71ee3a15553d6ff5a157c87a4e35feeba257752febf1fc6953a1ebe1faefed1e	2.515
904c70135f650f154304ab97eb9880a44c3733493b87cefa88329c5368f33b0c	2.5136
a8ada58057e202b85e5c6ede6d3f73723ef309916167f49a70c6f6bcc4446666	2.5123
2ea967aebc4162d50ff1b224bcf6ec043894f2f9bb91d675610e35d321c943c7	2.5134
1c208377df15f15042339f0bc76f4f768855bc787c380e5eef0047e4b72b7ad5	2.5127
a4bd9f7f0e4e752dcf175cfff77165cefc1a4ef46ed0ec9d6635d366fb0bef2e	2.5124
dc3afa95f1d5ba1df663f0d9052a7eb47b447b80ef89f7c88cd5d9a54147c937	2.5132
26ef89472b3032def0034a39116e82adc8bee128157f55f405e196e3a3b9f041	2.5125
9062df69a317d606b10ec653bb12f74aa5313499958245a02b4a66caf5ac80cb	2.5111
15a532f8f5d3ee63554bf75959e6740d0a7d9a3e49705e009b029a4b05100706	2.5126
93b239496a554b67a51916b5bbe117ffafa264ab7124e57654e0023ff457fe19	2.5113
7715bf8b2f8dff959980a50b0babe02d3c88add36bc255182418cafce6cade0d	2.5131
7b11fb9c9c28b66ab31165c59e3578fbf25b1a4b58bfefaa0b04a785b4f0aa55	2.5141
258bdca77ba0d75e724d1042ea7b7dba4f2aa4cd26ede0cc8aa75d96171da724	2.5124
5b61e86a049893a05c63c5f660c0163a5c1f7c1562486313f404eae997d5a94f	2.5145
0c5327d26cf5defa0e4bfef111ba3deb51727144c76b3108e18cf6baa5fe1d11	2.5114
c7bb78c0a4f9f24b950d14dc8d121832caf459ce8ba0cb4046211d51e4792bcd	2.5129
be5264d3089cc3cd61bc2705069aeabd340a8090df856c3af6fce7205e736556	2.5126
047a4c5cf7721601e89ea3eb89238e80a807cd07bcf32caead04b5bb68c5c15f	2.5128
7a751d9b3edd53dd0ed8cd1ededad8ad16e1be4e47580e1bb1279fd7fb14a2a1	2.512
3f725c31bc9a6af0f8e6ab856fe56119c1f52fb87c9ca2e2ffa4eb8250881c6f	2.5124
af3aec6e311e26f5cb0ea1dc83dcab0dc4e0e1f2d286bb7c13e3c0276d7e5a5e	2.5137
3827a1ce895dfef7a75da21f45da40ba7f07147a57315fc2572b906c9338d9b3	2.512
8d976559c4a877efdd0046692525a4c372b26cab8d5bd56c46641fab4709242f	2.5136
745580dcddc754f45bbbced5f4a40c2faa1455e99d43a0ad1f15d2b1b3509cbd	2.5126
7813d7f79c650a1a6eb83679b9ef083a5dbf524a95ca8cb23b7b47139b99a241	2.5142
5d49e19a38f9861974fd5ed2364cae57ea4080cbd8116977e8110525198192ae	2.5134
de507d6c8938a36ffb73fff0c5e74d68a446b7d05124e5ee9ca951ceef74db29	2.5125
24a46047a5a4bc79f8275e4667d012ebecafb375d68ce9f2090e143b774908f0	2.5116
91812f1161deb8e71770f999af9aa657143d6f4913df8b6369576fe4b30da126	2.5135
4e5b77ea53333dea867eebe55803f7f8d22574b8045229662ba95c495e2816b9	2.5123
e56a4c1d90ea69c5c2d822c46cd913a420102852d4bede9c86ebc46d2c134ba6	2.5129
d948759bcd193f700b526f0f1548e2d8f305ed13e4d28e89084a3f5d3b29da1a	2.5128
c6cc5c2507c9de20d860894b26c5a895a2c06b20ca94de4c1aeba33123abb4f2	2.5125
85295d3dafe012fec45f7c183c1adb0ec314d248b209547879b6caccd765211d	2.5125
d78385c5a787dfb187d6d9b6ab5f48337115f7a93b0442332d99a42421542146	2.5113
2681eb8ccb0f37627095e4443f1f34194d90565a99376f89c896226980fcdd0d	2.5115
d37054f199fe3cd563b9e8b5608688570cbda3faa23902e92fa8dd4b94179fda	2.5138
4643290de1612f034d0a583db5ce4f5fe9b4f8cabdacdc97c08d41961cae0150	2.5134
fe989c3fc46b05d6846c93bfb68c871f0be92258ed1ff5128956b19cdb320efc	2.5122
2db354a604375040a0da3be0cfea3659aead6b377775a3bbe315b8a81dd496a4	2.5118
plaintext	voltage
ff7152cab2ef0f3428b8458089a8463c6e005b73c7aa3d0e28ac1d9ea947255f	2.5127
dc4e2008430d38f6def4336ac31100259de3f0bafda85a506764786ad9765557	2.5121
5c211e750a3f77094cfaa724abe146d60cacc7068f9fa1d6bdc45130eb19f7bd	2.5116
035fe7093ecbadbecbb68b6941c18f617a53c669c126fbce68a3e79b9a66e4cd	2.5134
4a59ceff2ca735285a28a208377d272627d0278de515c0dda2a98ab959b6e999	2.5132
ae7ea6747a0b1ac91cd6a38c53a3aa4158512aee9c52ae4d91fe0c12aef2c0d5	2.5128
40dd2cc9fa5e4be944cb58beae3b7efe628aec074c63c398347c06c5756a5508	2.5126
ed3cd37c63b560e75a2b22007c6201f8109404565a84fd96cb12c3989bfd309a	2.513
0db6025e18a3ea31805d5edb7f4f84d87c5b39424fa26170fa38671f1d9404ab	2.514
7b75358965c0bf8761e1561158b462417a26ebfac70e547634f13ab24f2040c4	2.5128
e6211fb6f1a659f1e1a4cdce31f44ad0998ff5eda21025ff1df798821463ef0e	2.5115
04ecc86f24bbd1fcc0aa90ce422e25bab5e7c38041ce63adfa8bcb1240181ba8	2.5114
e5d3e171b589c1c13e5c62473f4680326c45f6b5c44ea8fe0dd4c4d17776b5d0	2.5114
2bd586da575910d0a368095218ba1aded63ebf15846001e3b34a663c34861406	2.5136
77c7abfff0296301348e9cc7718225fd608148dc44d268be9d6a51585a6ea954	2.5136
d7f11016e712c382f4db198e61a9f6b3ebc0e6963fb010ef48ba71ef8a3f91c6	2.5132
0c2e82668129fae6cfe0f41b775660770134190e4f92ba457c0fbaaa75910876	2.5141
238b0d6cdaa0c882485a2ec17dd14aac7dded4208bccd895b4b44fd0e5e33282	2.5114
41c925491de4431644fe15e70356c4f84693e6a88b1fab697ab60af375309fe5	2.5133
b8d8633c4da4d32e849262c5d9028e10fc5f23dc59f15a6f5c9448856e96d4ef	2.5124
7fd0f2775d07000c918be040673701d86a5432fd43c2de3cf05385fc6cf52431	2.5126
e88df7592588aa3dd64247db81b0b83e2769b30fe706bdce5f5bfcaf50e77070	2.5117
6b138e73b87e48de571c7c2dcbefcee158df01644c7ce7c48fc40c169dd5469c	2.5132
8fb1d2814c6727c3d8a43bddc234fb0bde5f09ac49756bfa82cf19810e58f34e	2.5145
9fa1bd3967c579d1e4026fc7d6f3be377bb75f0a5cde99ff22c7f14fd5635341	2.513
f8a38c4025e5839e1a0da2c3516e505fbf252bff7dc49c7e9bf19fcd80e8474c	2.5127
af2d36213e8dd4a943689973b0489518c84ae947d4f3f43fd816ce60aee5229b	2.5138
ed2754e444262d12470d1fa409707044274278a07652568989ef05bf085cd29a	2.5125
f235858d278a1ddd4532d52ec2994e9f3c3e656c63fd304619b92ac1d6f62249	2.5124
23f8fd79ef958f59ee4930fb4f5c336f27871af8b57e97291d883c1736c7ed2b	2.5131
9aae6f6c243c2893bc2d9ce0bee8571efe89aaaf4fa73f19ec1a4b4578a00b3a	2.5136
2c93d378f04be6a2ca1e83f9496249664c8774f44125f190827a40d4dc962058	2.5134
7eaa4e8725fe5b946f1964a668bbe67595d35d7e5b6f078432c856a1e3fba8f1	2.5137
4325a708c25495a6e46d3897ad96ec8ab66e9e365964a595e616f443daa78910	2.5124
e44970851a96a49eb86e35e15e6b4950f01ae88edadfbf2841d6ec8296c1d8a4	2.5132
67063c6a2dde7d644b7199a32fec486837f0a4211543ec41da9c2a94083a71d1	2.5121
f6865cda7119d58b7c779c1602e7e64a3bb626bcd1023c3ee02d4b4b88b2fb2d	2.5139
de4e4865430103d7bd5460eeb0fb6974b477ca0a64f023317d265baf60d76f76	2.5142
fe3383e66f840f3821eb7fffc2e48704e678f4a158a0164089369efb08975a99	2.5128
ba3fdd83d591bc58fbd5fb353524ed9db23940f0c13dea50aea16b11ea09504e	2.5114
c7a36cf678757d9eb05d24fc277e4eb36d31309837ab8435ad6485e4f5487a73	2.512
cf30c1f626f27a1a27d6770121667dfe92849c1c43aad87213a0266501bdb684	2.5123
be1ecfbd007d0c42290c738d34a8be5dc443ff58aa4e9d103d7d7dd594a7739a	2.5116
372455c871c48ba7cd8c8dc70e8fd9c2b30e545e912ac0f3ed7bb9e3cb2795c4	2.5123
c7db9e82b41d1e80be59f14fa4784fe434fdf36cda983c668e42ebceb55953d4	2.5134
83f90b4457f8002f8a26b45a5d38b93b33671a3fcb955d3efc0d2e6cc5b132da	2.5129
56be607f2b528f95565cf7c0f2b7bbcbf1592ca21afd1585a5631c86e5e81eca	2.5137
0050795f9bac46c59c94a350c8ff0c468c652511a0377ed9ecf08af2ff76bf2c	2.5126
8fc2cd8e0fbc15c3d534301e04c0cf91d79526580115b878479174388dd3fa93	2.5127
ad14ce2e602fc04123d02ddaf21012210e72e65642c91c796c5e0dbb52373632	2.5127
plaintext	voltage
b3e171aaa69f2ed81bb11243eeea5700662240ea72a0bf87f9b0b48d6be6201c	2.5136
677c9d9212e2e6324dd7fed7b56c19e83f817ecdc29913e260c8db96255a4e7b	2.5128
5f7f22741d661c9f1b28c63c171cc40161b777d51a812b7ec2745a678f353b92	2.513
6688b04eec1cda4b0224d22ec3b6c78dc0892d10c17b8d1246cc9daa8bb98d47	2.5135
5497901dfd0cf2df0c632274b68af741c87d08009f169b18f3be0d814593a281	2.512
6c46bc4b1f61cc1fe4491fbc1fd7a3cf7cdfb7f160a511bfb659a2cfdbe11a61	2.5132
ab5aae85f0d7faf0810b8575c5178d0ba014a4363fc8fd927c0a0dfd8051b734	2.513
47b078a3e90f43ab9974f2c845642f4d8be2b7359f820fe5301c33e734759f05	2.5138
0cbe0d9c92e0aa9e1fcde6c947764130b196f22e7c2cb9bb0f4e6f2c325c4d41	2.5124
6cc7220e87699e73d8389db80e1121c5969ca99bf7b8dcac56f0e075bac2a076	2.5134
58a838c95754d5f8da65c5db75fffbc6ee05e4583373dfda0f93a3959c226c8b	2.5128
939db73c895f15ebfb8f1d9e606c6eb3eda5018edc458891b9fae8a771ae0583	2.5128
c9a790137aaf4d9ef69a60f54fcb8c2f7dc5ca442828142e50e289b31f5c2673	2.5128
9032e39eb0d2502c9b4d4d27a07f99fefe6836f88336fe1ac2f0974ecb7dd14f	2.5119
d5302f3ef7112c83b3da743e5751ac16e0a4ab644ae47f85f66cdb625ec7527f	2.5139
903fbea25e5f859e2b1f897baabba93f822d2d41d09c73d6c85e9c5b6d664204	2.5134
1d6f8b0e7a1097cd39bcfd12b2f9f07d7ee50f58c05d4fae5037002c99c19aac	2.5125
ece497826080ade11926bd436a9b2aba787043fe55a034c896d7e9508dfa5380	2.5135
23b45619dd74ae829537034ccd7537383ebdbffd5ec1da71e3feda3a7a0f4c55	2.5131
7250d3f1744e90b4753f417a2fa969db6b146fc49672cb846d3fcee72ea55441	2.513
d912255cb42e0d5efbdc360410b7c6468d720bbf899bf55e81f250b857892133	2.5131
9ee5bf4c7a6fbb40fe521b21292fe924224c8c482ecfb120053d574f6d72494f	2.5118
dd5165a4bbd123ac616e96a63d5caf573eee9d2551bb093128970bbca6b29083	2.5134
342184470f4401841dc4c5b4177625be366dfc0c939444fa49d982733d4ce3fb	2.5113
07ae7ea3fa730a44d74d3f52350f00c28eda9df00da493c4a5e75c8182e3f2a9	2.5127
5a54d5ed4aaa79fd4af2b137a2ed27e46e6119cc6eb4db2eb16819085225e29e	2.5117
15f61b7068490ffd165bf87b18ecb5e9e7afde7965c15bd696f8572042c22cfd	2.5142
ce48cdbdc85281fce72d30582f69d40be35f06db0034317bc40aceaabcfba23f	2.5132
f1e6e16be3af486c9fd5b1b849728f77cd73fa91bc7a7ee8005385168263b9cc	2.5128
1d8a8afcc0fca5b5ea0a362cd976e392bb803ae901400baea325dc7f0c218199	2.5133
8dbf9d66b2ad3d02e34880fe3716377ca86b6004011e3ea8eac66c5b4a2013cb	2.5108
2b845661e9a359ed7c0477fb680f2f368eb80f1c2e4b0b3da7f8eafc5c52ccc4	2.5123
644f136b340a6d8c36413dd612100eefcb9e97d35dc09ca47594b9515ec8b834	2.5148
8b897fe47f8a907d7949b85a2653a59f54ca0a9a7bd05f589adad63af469c1d7	2.5137
21312f5e2c87e38fe71db933f53e412525bb6a4a561b7a00ca12bc3c8c5744aa	2.5126
e40bdc0f9a537b715eb3547991076b641150ab1433b0010f4358e93ae0d9843e	2.5115
b09293179f62fee40dfec39f7c9c043cc8ebe58be139c7f13e652d28ef2ce6c8	2.5137
9271836b9ca4f9b220ab2620edd8267cf03682ab48413e10d9b684e99f6d5fff	2.512
af16b395ca9c725600ba8c1bdac29bab79a2ea78d1df35fc8f302b1a76bfdfe4	2.514
4962cc1cb5a939f7085a4ca1c0309ece674ad3b05c4dce4e124ce2e110d381ec	2.5117
d5c6868b8f6b2fa8c8ebf0df7ec1f839244654c6153777eee2cad4b1cd18ab17	2.5115
44171a5120144900737ee9125b420460769e9ce957038d771ba1f8f0fcbd8282	2.513
41e27ba29481edcde6b6b06f66c0a09c622531f16c4f0c2e3bbdcd65490812ed	2.5133
67a7e0251b5ff4ad49818be68ec3a9f9cb7598be67d3533d4b796f2b4de58b19	2.5138
134070a1ed04d6250b38e767f8640837784d7b50a39f81d5a26635dc8d6f5740	2.5117
49cbc0a9c4f2158b0c43e40fc4b150595583b90dd94147ecf566fc590c0438c9	2.5114
8842ec2c653aa01824f8e3f22b9e8e1cdafcd8b5857f604cf982ee9d65a2c5c1	2.5123
dbdcde997d8e37c552d728d8a9cacf947675f0dfa0abd61cf2f8f7c7b9c8dbc4	2.5138
9a21456dc0affcabf9857cee45cd30a937c460b0c24b2ed5469f7d9682892f5a	2.513
02b0aee2d4896c994bce7e614e0274f8e18c10fb65c06ce324162b0c1a9eff28	2.5139
plaintext	voltage
f03bf63a795ab10d54ee5db159d54c396f70afde65e5939d6491e831d108e2e9	2.5126
ec664c11d222ee0b7ea3072e28c0451a657d57d74579989378914b9743fb4cb7	2.5131
e739384fc08929413f2f2de8e6b5b2a7dd335ed62ff1c65fc11852ce256d8f40	2.5128
ebac08bf61f8170ffafab7f59f0a20e8489df979d81032e52fb07427bab06485	2.5123
11bc83e390c420e38d8a1ceccd66c287d66bb57409b90bb25c82800ae4274703	2.5135
1a96b9008f085a6104118d780444fd320b6d41f0d489a849fa7c2675e2383f2f	2.5123
60440fdb57565daeb7a87908481dd0311113bb1819ff05828207966e77b2ace9	2.5126
cc7b5cb4a57a4dd21186a231a8e3c0e98fb86228a0823d498917db999a57c1d8	2.5129
427e5da32dfef05cbc6e3016e879252d0428d05408804d5849c3a6737f70e909	2.5134
69ce61dcde81329580925f512b27f77dafc9aeaa7645043e0999d2eacf1173d0	2.5119
6b76600b700850c48b81eabc937cdd71d505f1c84c33db3bd6cfd00653842b04	2.5137
26a616f9530dd20a83a2b9221c3ae3e44c9b4e37f4805af6693875d2c49988f8	2.514
ca7d233c03b33a1e07af1ec4255eb8b045000b7c493416d1acef552b494fd0e0	2.5138
a49fc445d3d5a1243995a4c6fc5b98743d4c7aa48562e68744fe37e44f1313ab	2.5127
3f9f607c72561edaa246d268f42b60c4bc3aec606b50ebed5085016cf9eec3ff	2.5136
ea7100634db5937cb4c4d2d7ef0630867232f957d7e2b6d03bb518ef2c82b3bc	2.5126
67a90ae9197c62406337629cf11de4f072b440087f955b3ee273a212d5d75737	2.5122
dd6c7e4d2f0e7b3f67a2a3110e575ce5c9cae4b063f0558decd8ae30a825d7e7	2.5128
3165b051307ba76556298c9e01967c9684d110e2495cf0905a1c8a204b6d3e36	2.5119
d594430b55404b271cbdbc82451e4bf227ba534252ff0bf6fb8e7572f175490b	2.5127
747e4746697d3ee9c141b3139f4581826245b0178f002c78b49fa1abf1137e51	2.5127
d65ba230892d648c49dadecbfc240149c1c8bae9e9090866c3dcfd1329b1f260	2.5125
465c4b338769744edf3dec160edc6e9257658e3f3837941cdb0f3b655180eda9	2.5115
ba0baaa3c9522d628d33f4afce7d00403c7e27c2817adbeb295c5fcd97b24bb9	2.5133
b2c0cf5c3356f11390b42bb214a6af5251add23917a32427d70671b264494a45	2.514
7e40bcd7889b12614c5f8ca406b13f465a6de2ab35ed18e1f1cfd92f679d711e	2.5135
456b9e1822e3d47824ae1361d8dde99971fe04552c1c906e1ef2b8932b11d031	2.5143
03f41504adac28447f92cec2f998e46cb603362d420203facfc6773006c1c916	2.5137
f27e67700c6ad3ea081931d7e523486fbd73f66804d7bdafbae9b7f26145dcd6	2.5121
5856922bcba69b9e21a8333eaf9280afb1981ef54e2431231edab01e5feab296	2.5111
3a120ca605ac84b13cd3bbd1c0b9b77dc8921a2d2e94b0578728af9424554d6e	2.5133
bbd60fb84245c26a8f3da22718149339f35912685270b051df511e11fa1d5495	2.5124
0bc93139d442e9e85d8794d4768413c67f7b3b7907747f5ec4163d936a4c8e79	2.5146
